filename,path,operationId,verb,response_object,tags,stackql_service_name,stackql_resource_name,stackql_method_name,stackql_verb
management-minimal.yaml,/api/v1/users/{userId}/clients/{clientId}/tokens,listRefreshTokensForUserAndClient,get,OAuth2RefreshToken,UserOAuth,users,oauth,list_refresh_tokens_for_user_and_client,
management-minimal.yaml,/api/v1/users/{userId}/clients/{clientId}/tokens,revokeTokensForUserAndClient,delete,,UserOAuth,users,oauth,revoke_tokens_for_user_and_client,
management-minimal.yaml,/api/v1/users/{userId}/clients/{clientId}/tokens/{tokenId},getRefreshTokenForUserAndClient,get,OAuth2RefreshToken,UserOAuth,users,oauth,get_refresh_token_for_user_and_client,
management-minimal.yaml,/api/v1/users/{userId}/clients/{clientId}/tokens/{tokenId},revokeTokenForUserAndClient,delete,,UserOAuth,users,oauth,revoke_token_for_user_and_client,
management-minimal.yaml,/api/v1/users/{userId}/credentials/change_password,changePassword,post,UserCredentials,UserCred,users,creds,change_password,
management-minimal.yaml,/api/v1/users/{userId}/credentials/change_recovery_question,changeRecoveryQuestion,post,UserCredentials,UserCred,users,creds,change_recovery_question,
management-minimal.yaml,/api/v1/users/{userId}/credentials/forgot_password,forgotPassword,post,ForgotPasswordResponse,UserCred,users,creds,forgot_password,
management-minimal.yaml,/api/v1/users/{userId}/credentials/forgot_password_recovery_question,forgotPasswordSetNewPassword,post,UserCredentials,UserCred,users,creds,forgot_password_set_new_password,
management-minimal.yaml,/api/v1/users/{userId}/devices,listUserDevices,get,UserDevice,UserResources,users,resources,list_user_devices,
management-minimal.yaml,/api/v1/users/{userId}/factors,listFactors,get,UserFactor,UserFactor,users,factors,list_factors,
management-minimal.yaml,/api/v1/users/{userId}/factors,enrollFactor,post,UserFactor,UserFactor,users,factors,enroll_factor,
management-minimal.yaml,/api/v1/users/{userId}/factors/{factorId},getFactor,get,,UserFactor,users,factors,get_factor,
management-minimal.yaml,/api/v1/users/{userId}/factors/{factorId},unenrollFactor,delete,,UserFactor,users,factors,unenroll_factor,
management-minimal.yaml,/api/v1/users/{userId}/factors/{factorId}/lifecycle/activate,activateFactor,post,UserFactorActivateResponse,UserFactor,users,factors,activate_factor,
management-minimal.yaml,/api/v1/users/{userId}/factors/{factorId}/resend,resendEnrollFactor,post,ResendUserFactor,UserFactor,users,factors,resend_enroll_factor,
management-minimal.yaml,/api/v1/users/{userId}/factors/{factorId}/transactions/{transactionId},getFactorTransactionStatus,get,UserFactorPushTransaction,UserFactor,users,factors,get_factor_transaction_status,
management-minimal.yaml,/api/v1/users/{userId}/factors/{factorId}/verify,verifyFactor,post,UserFactorVerifyResponse,UserFactor,users,factors,verify_factor,
management-minimal.yaml,/api/v1/users/{userId}/factors/catalog,listSupportedFactors,get,UserFactorSupported,UserFactor,users,factors,list_supported_factors,
management-minimal.yaml,/api/v1/users/{userId}/factors/questions,listSupportedSecurityQuestions,get,UserFactorSecurityQuestionProfile,UserFactor,users,factors,list_supported_security_questions,
management-minimal.yaml,/api/v1/users/{userId}/grants,listUserGrants,get,OAuth2ScopeConsentGrant,UserGrant,users,grants,list_user_grants,
management-minimal.yaml,/api/v1/users/{userId}/grants,revokeUserGrants,delete,,UserGrant,users,grants,revoke_user_grants,
management-minimal.yaml,/api/v1/users/{userId}/grants/{grantId},getUserGrant,get,OAuth2ScopeConsentGrant,UserGrant,users,grants,get_user_grant,
management-minimal.yaml,/api/v1/users/{userId}/grants/{grantId},revokeUserGrant,delete,,UserGrant,users,grants,revoke_user_grant,
management-minimal.yaml,/api/v1/users/{userId}/risk,getUserRisk,get,UserRiskGetResponse,UserRisk,users,risks,get_user_risk,
management-minimal.yaml,/api/v1/users/{userId}/risk,upsertUserRisk,put,UserRiskPutResponse,UserRisk,users,risks,upsert_user_risk,
management-minimal.yaml,/api/v1/users/{userId}/roles,listAssignedRolesForUser,get,,RoleAssignmentAUser,,,list_assigned_roles_for_user,
management-minimal.yaml,/api/v1/users/{userId}/roles,assignRoleToUser,post,,RoleAssignmentAUser,,,assign_role_to_user,
management-minimal.yaml,/api/v1/users/{userId}/roles/{roleAssignmentId},getUserAssignedRole,get,,RoleAssignmentAUser,,,get_user_assigned_role,
management-minimal.yaml,/api/v1/users/{userId}/roles/{roleAssignmentId},unassignRoleFromUser,delete,,RoleAssignmentAUser,,,unassign_role_from_user,
management-minimal.yaml,/api/v1/users/{userId}/roles/{roleAssignmentId}/governance,getUserAssignedRoleGovernance,get,RoleGovernance,RoleAssignmentAUser,,,get_user_assigned_role_governance,
management-minimal.yaml,/api/v1/users/{userId}/roles/{roleAssignmentId}/governance/{grantId},getRoleAssignmentGovernanceGrant,get,RoleGovernanceSource,RoleAssignmentAUser,,,get_role_assignment_governance_grant,
management-minimal.yaml,/api/v1/users/{userId}/roles/{roleAssignmentId}/governance/{grantId}/resources,getRoleAssignmentGovernanceGrantResources,get,RoleGovernanceResources,RoleAssignmentAUser,,,get_role_assignment_governance_grant_resources,
management-minimal.yaml,/api/v1/users/{userId}/roles/{roleAssignmentId}/targets/catalog/apps,listApplicationTargetsForApplicationAdministratorRoleForUser,get,CatalogApplication,RoleBTargetAdmin,,,list_application_targets_for_application_administrator_role_for_user,
management-minimal.yaml,/api/v1/users/{userId}/roles/{roleAssignmentId}/targets/catalog/apps,assignAllAppsAsTargetToRoleForUser,put,,RoleBTargetAdmin,,,assign_all_apps_as_target_to_role_for_user,
management-minimal.yaml,/api/v1/users/{userId}/roles/{roleAssignmentId}/targets/catalog/apps/{appName},assignAppTargetToAdminRoleForUser,put,,RoleBTargetAdmin,,,assign_app_target_to_admin_role_for_user,
management-minimal.yaml,/api/v1/users/{userId}/roles/{roleAssignmentId}/targets/catalog/apps/{appName},unassignAppTargetFromAppAdminRoleForUser,delete,,RoleBTargetAdmin,,,unassign_app_target_from_app_admin_role_for_user,
management-minimal.yaml,/api/v1/users/{userId}/roles/{roleAssignmentId}/targets/catalog/apps/{appName}/{appId},assignAppInstanceTargetToAppAdminRoleForUser,put,,RoleBTargetAdmin,,,assign_app_instance_target_to_app_admin_role_for_user,
management-minimal.yaml,/api/v1/users/{userId}/roles/{roleAssignmentId}/targets/catalog/apps/{appName}/{appId},unassignAppInstanceTargetFromAdminRoleForUser,delete,,RoleBTargetAdmin,,,unassign_app_instance_target_from_admin_role_for_user,
management-minimal.yaml,/api/v1/users/{userId}/roles/{roleAssignmentId}/targets/groups,listGroupTargetsForRole,get,Group,RoleBTargetAdmin,,,list_group_targets_for_role,
management-minimal.yaml,/api/v1/users/{userId}/roles/{roleAssignmentId}/targets/groups/{groupId},assignGroupTargetToUserRole,put,,RoleBTargetAdmin,,,assign_group_target_to_user_role,
management-minimal.yaml,/api/v1/users/{userId}/roles/{roleAssignmentId}/targets/groups/{groupId},unassignGroupTargetFromUserAdminRole,delete,,RoleBTargetAdmin,,,unassign_group_target_from_user_admin_role,
management-minimal.yaml,/api/v1/users/{userId}/sessions,revokeUserSessions,delete,,UserSessions,users,sessions,revoke_user_sessions,
management-minimal.yaml,/api/v1/users/{userId}/subscriptions,listSubscriptionsUser,get,Subscription,Subscription,subscriptions,subscriptions,list_subscriptions_user,
management-minimal.yaml,/api/v1/users/{userId}/subscriptions/{notificationType},getSubscriptionsNotificationTypeUser,get,Subscription,Subscription,subscriptions,subscriptions,get_subscriptions_notification_type_user,
management-minimal.yaml,/api/v1/users/{userId}/subscriptions/{notificationType}/subscribe,subscribeByNotificationTypeUser,post,,Subscription,subscriptions,subscriptions,subscribe_by_notification_type_user,
management-minimal.yaml,/api/v1/users/{userId}/subscriptions/{notificationType}/unsubscribe,unsubscribeByNotificationTypeUser,post,,Subscription,subscriptions,subscriptions,unsubscribe_by_notification_type_user,
management-minimal.yaml,/api/v1/users/{userIdOrLogin}/linkedObjects/{primaryRelationshipName}/{primaryUserId},assignLinkedObjectValueForPrimary,put,,UserLinkedObject,users,linked_objects,assign_linked_object_value_for_primary,
management-minimal.yaml,/api/v1/users/{userIdOrLogin}/linkedObjects/{relationshipName},listLinkedObjectsForUser,get,ResponseLinks,UserLinkedObject,users,linked_objects,list_linked_objects_for_user,
management-minimal.yaml,/api/v1/users/{userIdOrLogin}/linkedObjects/{relationshipName},deleteLinkedObjectForUser,delete,,UserLinkedObject,users,linked_objects,delete_linked_object_for_user,
management-minimal.yaml,/api/v1/users/me/lifecycle/delete_sessions,endUserSessions,post,,UserSessions,users,sessions,end_user_sessions,
management-minimal.yaml,/api/v1/zones,listNetworkZones,get,NetworkZone,NetworkZone,network_zones,,list_network_zones,
management-minimal.yaml,/api/v1/zones,createNetworkZone,post,NetworkZone,NetworkZone,network_zones,,create_network_zone,
management-minimal.yaml,/api/v1/zones/{zoneId},getNetworkZone,get,NetworkZone,NetworkZone,network_zones,,get_network_zone,
management-minimal.yaml,/api/v1/zones/{zoneId},replaceNetworkZone,put,NetworkZone,NetworkZone,network_zones,,replace_network_zone,
management-minimal.yaml,/api/v1/zones/{zoneId},deleteNetworkZone,delete,,NetworkZone,network_zones,,delete_network_zone,
management-minimal.yaml,/api/v1/zones/{zoneId}/lifecycle/activate,activateNetworkZone,post,NetworkZone,NetworkZone,network_zones,,activate_network_zone,
management-minimal.yaml,/api/v1/zones/{zoneId}/lifecycle/deactivate,deactivateNetworkZone,post,NetworkZone,NetworkZone,network_zones,,deactivate_network_zone,
management-minimal.yaml,/attack-protection/api/v1/authenticator-settings,getAuthenticatorSettings,get,AttackProtectionAuthenticatorSettings,AttackProtection,attack_protection,authenticator_settings,get_authenticator_settings,
management-minimal.yaml,/attack-protection/api/v1/authenticator-settings,replaceAuthenticatorSettings,put,AttackProtectionAuthenticatorSettings,AttackProtection,attack_protection,authenticator_settings,replace_authenticator_settings,
management-minimal.yaml,/attack-protection/api/v1/user-lockout-settings,getUserLockoutSettings,get,UserLockoutSettings,AttackProtection,attack_protection,lockout_settings,get_user_lockout_settings,
management-minimal.yaml,/attack-protection/api/v1/user-lockout-settings,replaceUserLockoutSettings,put,UserLockoutSettings,AttackProtection,attack_protection,lockout_settings,replace_user_lockout_settings,
management-minimal.yaml,/device-access/api/v1/desktop-mfa/enforce-number-matching-challenge-settings,getDesktopMFAEnforceNumberMatchingChallengeOrgSetting,get,DesktopMFAEnforceNumberMatchingChallengeOrgSetting,DeviceAccess,device_access,challenge_org_settings,get_desktop_mfa_enforce_number_matching_challenge_org_setting,
management-minimal.yaml,/device-access/api/v1/desktop-mfa/enforce-number-matching-challenge-settings,replaceDesktopMFAEnforceNumberMatchingChallengeOrgSetting,put,DesktopMFAEnforceNumberMatchingChallengeOrgSetting,DeviceAccess,device_access,challenge_org_settings,replace_desktop_mfa_enforce_number_matching_challenge_org_setting,
management-minimal.yaml,/device-access/api/v1/desktop-mfa/recovery-pin-settings,getDesktopMFARecoveryPinOrgSetting,get,DesktopMFARecoveryPinOrgSetting,DeviceAccess,device_access,recovery_pin_org_settings,get_desktop_mfa_recovery_pin_org_setting,
management-minimal.yaml,/device-access/api/v1/desktop-mfa/recovery-pin-settings,replaceDesktopMFARecoveryPinOrgSetting,put,DesktopMFARecoveryPinOrgSetting,DeviceAccess,device_access,recovery_pin_org_settings,replace_desktop_mfa_recovery_pin_org_setting,
management-minimal.yaml,/integrations/api/v1/api-services,listApiServiceIntegrationInstances,get,APIServiceIntegrationInstance,ApiServiceIntegrations,api_service_integrations,instances,list_api_service_integration_instances,
management-minimal.yaml,/integrations/api/v1/api-services,createApiServiceIntegrationInstance,post,postAPIServiceIntegrationInstance,ApiServiceIntegrations,api_service_integrations,instances,create_api_service_integration_instance,
management-minimal.yaml,/integrations/api/v1/api-services/{apiServiceId},getApiServiceIntegrationInstance,get,APIServiceIntegrationInstance,ApiServiceIntegrations,api_service_integrations,instances,get_api_service_integration_instance,
management-minimal.yaml,/integrations/api/v1/api-services/{apiServiceId},deleteApiServiceIntegrationInstance,delete,,ApiServiceIntegrations,api_service_integrations,instances,delete_api_service_integration_instance,
management-minimal.yaml,/integrations/api/v1/api-services/{apiServiceId}/credentials/secrets,listApiServiceIntegrationInstanceSecrets,get,APIServiceIntegrationInstanceSecret,ApiServiceIntegrations,api_service_integrations,instance_secrets,list_api_service_integration_instance_secrets,
management-minimal.yaml,/integrations/api/v1/api-services/{apiServiceId}/credentials/secrets,createApiServiceIntegrationInstanceSecret,post,APIServiceIntegrationInstanceSecret,ApiServiceIntegrations,api_service_integrations,instance_secrets,create_api_service_integration_instance_secret,
management-minimal.yaml,/integrations/api/v1/api-services/{apiServiceId}/credentials/secrets/{secretId},deleteApiServiceIntegrationInstanceSecret,delete,,ApiServiceIntegrations,api_service_integrations,instance_secrets,delete_api_service_integration_instance_secret,
management-minimal.yaml,/integrations/api/v1/api-services/{apiServiceId}/credentials/secrets/{secretId}/lifecycle/activate,activateApiServiceIntegrationInstanceSecret,post,APIServiceIntegrationInstanceSecret,ApiServiceIntegrations,api_service_integrations,instance_secrets,activate_api_service_integration_instance_secret,
management-minimal.yaml,/integrations/api/v1/api-services/{apiServiceId}/credentials/secrets/{secretId}/lifecycle/deactivate,deactivateApiServiceIntegrationInstanceSecret,post,APIServiceIntegrationInstanceSecret,ApiServiceIntegrations,api_service_integrations,instance_secrets,deactivate_api_service_integration_instance_secret,
management-minimal.yaml,/oauth2/v1/clients/{clientId}/roles,listRolesForClient,get,,RoleAssignmentClient,,,,
management-minimal.yaml,/oauth2/v1/clients/{clientId}/roles,assignRoleToClient,post,,RoleAssignmentClient,,,,
management-minimal.yaml,/oauth2/v1/clients/{clientId}/roles/{roleAssignmentId},retrieveClientRole,get,,RoleAssignmentClient,,,,
management-minimal.yaml,/oauth2/v1/clients/{clientId}/roles/{roleAssignmentId},deleteRoleFromClient,delete,,RoleAssignmentClient,,,,
management-minimal.yaml,/oauth2/v1/clients/{clientId}/roles/{roleAssignmentId}/targets/catalog/apps,listAppTargetRoleToClient,get,CatalogApplication,RoleBTargetClient,,,,
management-minimal.yaml,/oauth2/v1/clients/{clientId}/roles/{roleAssignmentId}/targets/catalog/apps/{appName},assignAppTargetRoleToClient,put,,RoleBTargetClient,,,,
management-minimal.yaml,/oauth2/v1/clients/{clientId}/roles/{roleAssignmentId}/targets/catalog/apps/{appName},removeAppTargetRoleFromClient,delete,,RoleBTargetClient,,,,
management-minimal.yaml,/oauth2/v1/clients/{clientId}/roles/{roleAssignmentId}/targets/catalog/apps/{appName}/{appId},assignAppTargetInstanceRoleForClient,put,,RoleBTargetClient,,,,
management-minimal.yaml,/oauth2/v1/clients/{clientId}/roles/{roleAssignmentId}/targets/catalog/apps/{appName}/{appId},removeAppTargetInstanceRoleForClient,delete,,RoleBTargetClient,,,,
management-minimal.yaml,/oauth2/v1/clients/{clientId}/roles/{roleAssignmentId}/targets/groups,listGroupTargetRoleForClient,get,Group,RoleBTargetClient,,,,
management-minimal.yaml,/oauth2/v1/clients/{clientId}/roles/{roleAssignmentId}/targets/groups/{groupId},assignGroupTargetRoleForClient,put,,RoleBTargetClient,,,,
management-minimal.yaml,/oauth2/v1/clients/{clientId}/roles/{roleAssignmentId}/targets/groups/{groupId},removeGroupTargetRoleFromClient,delete,,RoleBTargetClient,,,,
management-minimal.yaml,/okta-personal-settings/api/v1/edit-feature,replaceOktaPersonalAdminSettings,put,,OktaPersonalSettings,okta_personal_settings,,,
management-minimal.yaml,/okta-personal-settings/api/v1/export-blocklists,listPersonalAppsExportBlockList,get,PersonalAppsBlockList,OktaPersonalSettings,okta_personal_settings,,,
management-minimal.yaml,/okta-personal-settings/api/v1/export-blocklists,replaceBlockedEmailDomains,put,,OktaPersonalSettings,okta_personal_settings,,,
management-minimal.yaml,/security/api/v1/security-events,publishSecurityEventTokens,post,,SSFSecurityEventToken,,,,
management-minimal.yaml,/webauthn-registration/api/v1/activate,activatePreregistrationEnrollment,post,EnrollmentActivationResponse,WebAuthnPreregistration,,,,
management-minimal.yaml,/webauthn-registration/api/v1/enroll,enrollPreregistrationEnrollment,post,EnrollmentInitializationResponse,WebAuthnPreregistration,,,,
management-minimal.yaml,/webauthn-registration/api/v1/initiate-fulfillment-request,generateFulfillmentRequest,post,,WebAuthnPreregistration,,,,
management-minimal.yaml,/webauthn-registration/api/v1/send-pin,sendPin,post,,WebAuthnPreregistration,,,,
management-minimal.yaml,/webauthn-registration/api/v1/users/{userId}/enrollments,listWebAuthnPreregistrationFactors,get,WebAuthnPreregistrationFactor,WebAuthnPreregistration,,,,
management-minimal.yaml,/webauthn-registration/api/v1/users/{userId}/enrollments/{authenticatorEnrollmentId},deleteWebAuthnPreregistrationFactor,delete,,WebAuthnPreregistration,,,,
management-minimal.yaml,/webauthn-registration/api/v1/users/{userId}/enrollments/{authenticatorEnrollmentId}/mark-error,assignFulfillmentErrorWebAuthnPreregistrationFactor,post,,WebAuthnPreregistration,,,,
